,Unnamed: 0,Gender,TypeofDisability,castecategory,Religion,Candidate State,Candidate District,PartnerName,TC State,TC District,TC Constituency,TC Name,SectorName,JobRole,TotalCandidatesinBatch,Result,Certified,agegroup,EducationLevel,placed
21604,72113,1,1,1,1,4,132,178,4,129,125,3945,35,187,1,1,1,7,2,0.0
21605,79193,1,1,1,3,5,365,355,5,364,184,683,1,1,1,3,2,3,3,1.0
21606,21076,1,1,1,3,1,14,1098,1,14,123,3218,11,30,1,1,1,3,5,1.0
21607,26259,1,1,3,4,34,669,140,4,141,137,184,1,1,1,1,1,6,3,0.0
21608,61212,1,1,3,2,4,132,130,4,129,125,168,1,24,1,1,1,5,2,0.0
21609,55088,1,1,1,3,6,140,13,6,137,133,2869,4,4,1,1,1,3,3,0.0
21610,76995,2,1,3,5,24,323,19,23,324,370,840,3,45,1,1,1,4,5,1.0
21611,28066,1,1,3,3,12,48,234,12,171,48,5479,4,4,1,1,1,3,2,1.0
21612,120519,2,1,3,3,20,113,59,20,238,107,963,2,2,1,1,1,3,2,0.0
21613,72873,2,1,3,7,3,78,220,3,76,6,7059,6,6,1,1,1,3,3,1.0
21614,48943,2,1,3,3,12,267,446,12,268,23,915,23,63,1,1,1,4,2,0.0
21615,51444,1,1,1,3,6,25,146,6,25,25,6660,3,9,1,1,1,4,3,1.0
21616,10240,1,1,3,3,12,462,67,12,23,58,1102,5,5,1,4,2,3,3,1.0
21617,94039,1,1,3,3,5,56,130,5,103,191,572,7,10,1,1,1,4,2,0.0
21618,5216,2,1,1,3,6,330,575,6,189,183,1300,3,20,1,3,2,3,3,1.0
21619,64886,2,1,3,3,3,35,652,3,35,35,1561,11,30,1,1,1,3,2,1.0
21620,94783,2,4,3,7,15,314,232,15,257,248,866,1,1,1,1,1,3,2,1.0
21621,149180,1,1,3,3,19,297,361,19,296,93,694,1,8,1,1,1,3,3,0.0
21622,90538,1,1,1,1,6,47,87,6,48,47,645,2,15,1,1,1,2,3,0.0
21623,44095,2,1,3,3,12,161,219,12,174,201,4194,3,9,12,1,1,3,3,0.0
21624,40975,1,1,3,3,8,407,224,8,91,157,849,9,76,1,1,1,2,3,0.0
21625,15811,2,1,3,3,24,237,87,23,240,228,547,22,91,8,3,2,3,4,1.0
21626,120782,1,1,1,3,8,80,315,8,78,79,608,5,77,1,1,1,3,2,0.0
21627,83712,2,1,4,1,5,7,11,5,7,375,2825,9,21,1,1,1,2,3,0.0
21628,96138,1,1,3,3,5,294,96,5,279,266,6092,3,9,8,3,2,3,3,1.0
21629,79692,1,1,1,1,1,239,54,1,622,231,2953,3,38,1,1,1,1,2,1.0
21630,57483,1,1,1,3,17,246,225,17,249,55,367,17,72,1,1,1,6,5,1.0
21631,7142,2,1,4,1,13,176,84,13,176,167,713,3,38,18,1,1,4,5,0.0
21632,118855,2,1,4,3,5,259,402,5,179,247,3447,18,37,1,1,1,4,3,0.0
21633,70606,1,1,2,1,8,534,1072,8,526,466,3622,7,47,1,1,1,1,2,1.0
21634,124355,1,1,3,3,5,359,67,12,268,201,710,1,1,1,2,2,3,2,1.0
21635,146853,2,1,3,4,5,109,2150,5,107,104,6990,18,88,1,1,1,3,2,0.0
21636,135439,1,1,1,3,6,22,677,6,22,22,1660,5,5,8,1,1,4,3,1.0
21637,12838,2,1,3,4,25,117,1456,24,658,198,4517,33,150,14,1,1,4,2,1.0
21638,43239,2,1,3,5,20,283,59,20,282,110,2026,3,9,1,4,2,5,3,1.0
21639,70140,1,1,4,3,4,367,423,4,365,176,2699,1,8,1,1,1,5,2,1.0
21640,39438,1,1,3,3,12,23,23,12,57,23,2632,1,1,1,1,1,3,2,1.0
21641,98882,1,1,3,1,24,476,19,23,468,420,1247,6,55,9,1,1,4,5,1.0
21642,140830,1,1,1,5,5,144,239,5,142,138,556,1,1,1,1,1,5,2,0.0
21643,26531,1,1,1,1,4,229,219,4,362,337,3326,8,28,1,1,1,3,2,0.0
21644,50441,2,1,1,3,11,108,54,11,105,102,749,3,9,1,1,1,3,3,0.0
21645,56899,1,1,3,3,4,437,637,4,5,322,2467,21,95,1,1,1,4,3,0.0
21646,2593,1,1,3,3,21,445,90,21,439,403,1758,1,1,1,1,1,6,3,0.0
21647,86344,1,1,4,3,6,104,480,6,128,50,3598,3,9,1,1,1,3,3,0.0
21648,44943,1,1,2,3,19,605,67,19,603,61,114,8,28,4,1,1,3,3,0.0
21649,3000,2,1,1,3,5,7,763,5,7,7,1937,11,16,1,1,1,3,3,1.0
21650,34941,1,1,3,1,19,211,574,19,207,61,1295,3,9,1,1,1,3,5,1.0
21651,6473,1,1,2,3,6,140,10,6,137,133,3181,3,9,1,1,1,4,4,0.0
21652,74831,1,1,3,3,5,262,1892,5,265,256,6170,21,53,6,1,1,3,3,1.0
21653,82265,2,1,2,1,18,55,308,18,55,56,587,6,6,1,1,1,3,3,0.0
21654,35392,1,1,4,3,7,233,74,7,235,225,1932,7,10,1,1,1,3,3,0.0
21655,102842,1,1,3,1,17,166,1200,17,66,68,6152,10,25,1,1,1,2,3,1.0
21656,25368,2,1,1,3,19,509,132,19,175,61,171,5,42,1,1,1,3,3,0.0
21657,21232,2,1,1,5,6,8,561,6,8,8,1943,4,4,2,2,2,3,2,1.0
21658,107620,1,1,3,5,5,226,59,5,227,218,330,9,35,1,1,1,4,3,0.0
21659,112609,1,1,1,5,1,190,212,1,188,182,2732,7,10,1,1,1,5,2,0.0
21660,870,2,1,3,3,11,108,54,11,105,102,749,3,9,1,4,2,3,3,1.0
21661,56283,1,1,4,3,1,14,45,1,14,14,6892,4,7,3,1,1,3,5,1.0
21662,58910,2,1,4,1,1,322,14,1,323,305,537,12,17,2,1,1,2,2,1.0
21663,97391,1,1,3,1,24,560,19,23,390,359,775,6,6,1,1,1,2,3,1.0
21664,971,1,1,3,3,12,161,23,12,174,201,823,7,11,1,1,1,3,2,1.0
21665,89088,1,1,1,5,5,43,61,5,44,43,125,4,7,1,1,1,3,3,0.0
21666,34171,1,1,1,3,5,43,617,5,44,43,1420,2,15,6,4,2,3,5,1.0
21667,105281,1,1,1,3,6,8,291,6,8,8,2409,9,21,1,1,1,2,5,0.0
21668,33329,1,1,3,3,4,420,5,4,413,382,5,1,1,1,1,1,7,3,0.0
21669,68098,2,1,3,3,9,86,61,9,84,117,166,6,64,1,3,2,3,3,1.0
21670,138411,2,1,2,3,1,450,136,1,535,406,3700,3,9,11,1,1,2,3,0.0
21671,30518,1,1,1,4,21,643,377,21,542,361,2001,3,9,1,1,1,4,3,1.0
21672,58764,2,1,1,5,5,294,1059,5,279,266,3046,6,6,1,1,1,3,2,1.0
21673,25986,1,1,2,2,4,514,219,4,352,328,4312,1,1,1,1,1,5,2,0.0
21674,21462,1,1,3,1,13,34,45,13,34,103,553,17,31,1,1,1,2,3,1.0
21675,86387,2,1,4,3,4,380,290,4,480,430,3083,4,4,1,1,1,3,5,0.0
21676,144944,2,1,3,3,11,470,59,11,461,357,1125,9,35,1,1,1,3,3,0.0
21677,113781,1,1,3,1,22,174,14,25,248,307,1306,6,6,1,3,2,7,3,1.0
21678,55274,1,1,1,5,22,73,1,25,419,388,2753,7,62,1,1,1,2,2,0.0
21679,76745,2,1,3,7,15,195,61,15,192,186,265,30,133,1,1,1,3,3,1.0
21680,81811,2,1,3,3,6,83,86,6,81,192,709,3,3,1,1,1,4,2,0.0
21681,32978,1,1,1,3,4,363,498,4,362,337,1246,7,11,1,1,1,3,5,0.0
21682,1087,1,1,3,4,8,220,49,8,218,85,316,9,35,1,1,1,2,3,0.0
21683,146976,2,1,3,3,3,62,649,3,398,230,1555,10,143,1,1,1,3,2,1.0
21684,120704,2,1,3,3,20,202,399,20,199,174,2224,14,71,1,1,1,5,2,0.0
21685,126871,2,1,4,1,5,406,98,5,435,399,119,19,40,2,4,2,2,2,1.0
21686,39785,2,1,1,3,5,58,94,6,77,78,368,3,44,1,1,1,2,3,0.0
21687,117385,1,1,4,3,15,105,1465,15,100,98,4540,1,8,1,1,1,5,2,1.0
21688,98562,2,1,3,4,5,165,81,5,163,158,1041,3,19,1,1,1,3,2,0.0
21689,29088,2,1,3,3,14,241,278,14,440,233,1370,5,5,1,1,1,4,3,0.0
21690,28743,1,1,3,3,3,133,132,3,90,64,171,1,1,3,1,1,7,2,1.0
21691,24756,1,1,1,5,17,246,225,17,249,55,367,17,72,1,1,1,3,3,1.0
21692,89324,1,1,1,3,4,385,219,4,379,353,5280,1,1,1,1,1,6,2,0.0
21693,129384,1,1,3,1,12,265,124,12,169,163,5735,8,28,1,1,1,3,3,1.0
21694,108150,2,1,1,3,6,79,643,6,330,310,4386,1,103,6,4,2,2,2,1.0
21695,23385,2,1,1,1,5,294,61,5,279,266,125,9,13,1,1,1,1,3,1.0
21696,74469,1,1,3,3,20,202,444,20,199,174,911,1,8,1,1,1,4,2,0.0
21697,41107,2,1,2,1,9,203,38,9,200,193,1445,3,38,1,1,1,3,3,1.0
21698,122158,1,1,1,3,8,372,90,8,403,318,2785,4,4,1,1,1,3,3,0.0
21699,77145,2,1,1,1,3,4,4,3,4,4,4,1,33,1,1,1,4,2,1.0
21700,137920,2,1,1,3,5,294,77,5,279,266,5021,1,1,1,1,1,3,2,1.0
21701,54675,2,1,3,3,12,97,67,12,23,23,72,5,5,1,1,1,3,2,0.0
21702,64604,1,1,1,3,24,323,36,23,324,308,2064,11,30,1,1,1,3,5,1.0
21703,125459,2,1,3,1,15,207,61,15,239,186,1228,3,3,1,1,1,2,2,1.0
21704,53395,1,1,1,3,1,114,45,1,111,108,366,17,31,3,1,1,4,3,0.0
21705,26428,2,1,3,3,6,561,10,6,551,310,5204,3,44,1,1,1,6,3,0.0
21706,132654,1,1,3,3,3,62,132,3,398,230,171,1,1,1,3,2,5,2,1.0
21707,140761,2,1,4,3,8,449,115,8,443,16,1051,4,7,1,1,1,7,2,1.0
21708,85046,2,1,1,3,6,131,8,6,128,50,459,4,7,1,1,1,3,2,0.0
21709,121326,2,1,1,1,22,121,45,25,356,335,673,3,19,1,2,2,3,2,1.0
21710,111921,1,1,4,3,24,463,38,23,456,105,1104,5,80,1,1,1,2,3,0.0
21711,5152,2,1,1,3,9,292,19,9,292,277,2502,3,45,1,1,1,4,5,0.0
21712,17970,2,1,3,4,13,134,87,13,51,365,3097,6,6,1,1,1,4,3,0.0
21713,117753,2,1,1,3,5,126,43,3,280,41,432,12,17,1,1,1,1,2,1.0
21714,31137,1,1,3,3,20,266,374,20,238,107,4510,1,8,1,1,1,4,3,0.0
21715,45650,2,1,1,3,8,270,90,8,231,222,1727,20,51,1,3,2,3,3,1.0
21716,133219,1,1,1,3,3,4,369,3,4,4,3816,3,9,1,1,1,4,3,0.0
21717,6685,2,1,1,3,11,412,135,11,408,376,1906,3,9,1,4,2,2,3,1.0
21718,134794,2,1,3,3,4,404,2308,4,401,369,7513,3,9,11,1,1,4,3,1.0
21719,81029,1,1,1,3,6,140,337,6,137,133,643,11,16,1,1,1,3,5,0.0
21720,9621,1,1,2,3,8,622,1013,8,479,354,2856,9,35,1,1,1,3,3,1.0
21721,147970,1,1,1,3,5,171,39,5,39,39,1862,3,9,1,1,1,2,3,1.0
21722,37038,1,1,3,4,5,294,226,5,279,266,5203,7,47,1,2,2,5,2,1.0
21723,104905,2,1,4,3,5,429,227,5,139,135,371,12,17,1,1,1,3,2,1.0
21724,31617,1,1,3,1,7,366,74,7,281,267,433,1,1,1,1,1,2,3,1.0
21725,68876,2,1,1,4,21,517,90,21,501,450,3081,6,6,1,4,2,3,5,1.0
21726,137651,1,1,3,3,3,78,822,3,76,6,7504,6,6,1,3,2,4,2,1.0
21727,90609,1,1,3,1,3,124,49,3,41,41,51,17,72,1,3,2,3,3,1.0
21728,43631,2,1,1,3,5,115,978,5,112,109,2704,18,37,1,1,1,3,3,0.0
21729,32427,2,1,1,3,5,75,61,5,73,75,89,3,44,1,1,1,3,3,0.0
21730,69639,1,1,3,3,4,420,377,4,5,322,969,9,36,4,3,2,3,5,1.0
21731,103002,2,1,3,1,8,335,87,8,334,87,720,18,37,1,1,1,3,3,0.0
21732,71375,2,1,1,3,18,251,123,18,253,242,801,7,52,1,2,2,3,5,1.0
21733,77607,2,1,3,3,11,328,54,11,464,515,5780,6,6,1,1,1,2,2,0.0
21734,47581,2,1,1,1,1,450,237,1,444,406,388,5,22,1,1,1,3,2,1.0
21735,71770,1,1,4,3,1,65,151,1,64,66,2934,7,11,6,1,1,3,2,0.0
21736,141482,1,1,3,3,8,318,11,8,319,301,524,1,1,1,1,1,4,5,0.0
21737,31356,2,1,3,1,24,309,87,23,311,294,501,3,38,1,1,1,5,2,0.0
21738,11544,1,1,1,3,25,539,113,24,500,198,144,35,193,8,1,1,6,2,0.0
21739,24219,2,1,3,4,3,35,87,3,35,35,204,14,27,1,1,1,4,2,0.0
21740,125464,2,1,1,1,6,455,99,6,451,139,1082,12,17,1,1,1,1,2,1.0
21741,75568,2,1,3,1,18,492,297,18,485,434,1272,5,5,1,1,1,2,3,0.0
21742,46920,1,1,3,5,8,90,141,8,88,87,186,11,30,7,1,1,6,5,0.0
21743,107459,1,1,3,3,15,107,132,15,104,101,171,31,135,1,1,1,6,2,1.0
21744,80320,2,1,3,1,5,213,30,7,126,13,164,3,9,1,2,2,1,3,1.0
21745,7219,2,1,4,3,20,266,375,20,238,107,2036,10,105,1,1,1,4,2,0.0
21746,134961,1,1,1,1,11,268,30,11,586,482,3762,1,59,1,2,2,1,3,1.0
21747,6930,1,1,1,1,17,340,820,17,338,314,2126,7,10,1,1,1,3,3,1.0
21748,54730,1,1,3,7,15,44,619,15,45,44,4855,27,126,6,1,1,3,5,0.0
21749,114106,2,1,3,1,7,366,690,7,281,225,6190,15,32,1,1,1,1,3,0.0
21750,90553,2,1,2,1,8,488,34,8,479,354,2530,6,6,1,4,2,3,5,1.0
21751,138586,2,1,1,1,5,226,30,5,112,442,1902,14,27,1,2,2,2,2,1.0
21752,99321,1,1,1,5,5,101,36,5,190,334,4689,1,24,1,1,1,3,5,1.0
21753,7024,2,1,1,1,11,547,30,11,538,472,3332,14,164,1,2,2,2,2,1.0
21754,15532,1,1,4,3,6,25,139,6,25,50,4846,7,11,1,1,1,3,2,0.0
21755,20980,2,1,1,1,23,194,38,22,191,185,313,5,48,1,1,1,2,3,0.0
21756,90335,1,1,3,1,8,270,1293,8,231,222,3963,9,21,1,3,2,3,5,1.0
21757,50720,1,1,1,3,1,280,318,1,341,317,2851,1,24,1,1,1,5,2,0.0
21758,78301,2,1,3,3,11,470,59,11,461,357,1125,4,4,1,1,1,3,3,0.0
21759,103587,1,1,1,3,16,100,89,16,96,94,1764,5,42,1,1,1,4,3,0.0
21760,78227,2,1,3,1,3,357,87,3,357,35,1378,4,7,1,1,1,3,2,1.0
21761,38314,1,1,1,3,22,119,258,25,116,388,6543,4,4,1,1,1,3,2,1.0
21762,66996,1,1,4,3,14,241,247,14,243,233,125,4,4,1,4,2,5,2,1.0
21763,106687,2,1,3,1,15,296,87,15,395,280,1933,3,20,1,1,1,1,2,0.0
21764,15710,2,1,1,3,14,200,45,14,196,189,4885,18,37,1,4,2,3,2,1.0
21765,112938,1,1,2,2,13,419,45,13,331,311,3920,2,2,8,1,1,3,3,1.0
21766,132724,2,1,1,3,3,6,2018,3,6,6,6591,14,71,1,1,1,3,3,0.0
21767,24878,2,1,3,3,9,596,179,27,184,177,255,2,2,1,1,1,2,2,0.0
21768,23456,1,1,3,3,12,267,9,12,268,48,5679,1,1,1,1,1,5,3,0.0
21769,139274,1,1,4,3,3,169,812,3,167,3,4192,7,47,1,4,2,3,2,1.0
21770,105968,1,2,4,7,15,207,1327,15,239,186,4077,13,103,1,1,1,5,2,0.0
21771,76662,1,1,3,3,6,25,257,6,25,50,5129,1,1,1,1,1,2,2,0.0
21772,10532,2,1,3,5,5,126,447,5,122,119,918,30,99,2,3,2,4,3,1.0
21773,23856,2,1,2,3,8,534,40,8,526,466,3577,17,31,1,1,1,3,3,0.0
21774,33449,2,1,3,1,20,434,870,20,495,174,2291,6,6,1,3,2,2,5,1.0
21775,117735,2,1,4,1,5,115,59,11,433,397,1043,3,20,1,1,1,2,3,0.0
21776,137049,2,1,1,3,9,392,59,9,388,358,767,3,20,1,1,1,3,3,0.0
21777,62976,2,1,4,3,9,250,19,9,252,241,1335,3,9,1,1,1,2,3,0.0
21778,144115,1,1,3,3,4,231,346,4,234,224,1662,9,21,1,1,1,2,3,0.0
21779,112472,2,1,3,3,24,486,87,23,481,501,2201,3,38,1,1,1,2,4,0.0
21780,1505,2,1,1,3,5,43,530,5,44,43,1169,25,73,1,1,1,2,3,1.0
21781,148175,1,1,1,3,6,8,33,6,8,8,2043,4,7,1,1,1,3,3,0.0
21782,62244,1,1,3,3,24,293,87,23,293,278,461,1,24,1,1,1,5,2,0.0
21783,126886,2,1,2,3,7,373,30,7,590,232,2393,3,38,6,3,2,2,2,1.0
21784,101890,1,1,4,3,5,281,517,5,278,265,3291,1,1,1,1,1,5,3,0.0
21785,113467,2,1,3,3,12,48,617,12,49,48,1420,2,68,1,1,1,3,2,1.0
21786,64892,1,1,4,1,8,389,65,8,384,99,1175,1,24,1,1,1,6,2,1.0
21787,10065,2,1,3,4,12,161,1307,12,158,90,4019,9,35,5,1,1,2,2,0.0
21788,143586,1,1,1,1,1,450,78,1,507,123,2960,3,38,1,1,1,3,2,0.0
21789,97322,1,1,3,3,14,200,486,14,196,189,1031,6,81,7,1,1,3,5,1.0
21790,86119,2,1,3,3,1,72,151,1,198,72,275,5,42,1,4,2,4,5,1.0
21791,53899,2,1,4,3,6,83,61,6,81,192,1895,3,38,1,3,2,3,3,1.0
21792,95657,2,1,1,1,11,93,45,11,498,449,1413,19,46,1,3,2,2,3,1.0
21793,145453,2,1,1,1,13,50,87,13,51,365,3097,24,67,1,2,2,3,2,1.0
21794,148723,2,1,1,3,3,4,69,3,4,64,74,3,38,1,1,1,3,3,1.0
21795,48472,2,1,3,3,8,407,773,8,91,89,1959,15,32,1,1,1,2,2,0.0
21796,132925,1,1,1,3,4,367,336,4,365,176,642,10,50,1,1,1,5,2,0.0
21797,142163,1,1,4,3,4,489,990,4,480,430,2773,10,167,1,1,1,5,2,1.0
21798,115159,2,1,3,3,3,69,965,3,68,4,2655,12,17,9,1,1,3,2,1.0
21799,18359,2,1,3,1,15,485,87,15,477,429,1222,14,27,1,1,1,2,3,0.0
21800,54435,2,1,3,3,20,113,45,20,110,107,2341,12,17,1,1,1,3,3,0.0
21801,109830,2,1,1,3,5,345,1069,5,343,320,3088,3,39,1,1,1,3,3,0.0
21802,103262,2,1,1,1,22,427,87,25,428,392,2033,3,38,1,1,1,3,2,0.0
21803,53420,2,1,1,3,17,646,300,17,486,372,6279,3,9,1,1,1,2,3,1.0
21804,19235,1,1,1,3,3,9,13,3,9,9,5294,1,1,1,1,1,4,2,0.0
21805,46568,2,1,4,3,5,42,61,5,43,42,125,3,9,1,1,1,3,3,0.0
21806,144088,1,1,1,3,6,140,10,6,137,246,427,1,1,1,1,1,3,5,0.0
21807,140739,2,1,1,1,5,57,60,5,56,57,64,3,9,1,3,2,3,3,1.0
21808,30951,1,1,1,3,5,259,736,5,179,171,1852,4,4,1,1,1,4,3,1.0
21809,40683,2,1,1,5,5,29,11,5,29,29,245,22,57,1,1,1,3,5,0.0
21810,46026,1,1,1,4,24,222,87,23,220,213,319,1,8,1,1,1,4,2,0.0
21811,6809,2,1,3,1,3,69,388,3,633,4,3275,12,17,1,1,1,1,3,0.0
21812,5410,2,1,3,1,24,284,19,23,146,306,1595,3,45,1,1,1,3,6,1.0
21813,60613,2,1,3,1,24,393,19,23,146,306,1595,3,45,17,3,2,3,5,1.0
21814,118712,1,1,3,7,15,105,1229,15,100,98,3690,3,45,1,1,1,3,3,1.0
21815,32808,1,1,3,5,5,101,11,5,190,334,907,2,15,1,1,1,5,3,0.0
21816,129460,2,1,1,3,6,47,2000,6,48,47,6509,4,7,1,1,1,3,2,1.0
21817,66829,1,1,3,1,7,571,30,7,561,232,1930,1,8,2,1,1,3,3,0.0
21818,11053,2,2,4,1,7,597,100,7,590,232,3930,13,6,2,1,1,5,2,1.0
21819,60864,2,1,1,3,6,140,572,6,137,133,1291,21,95,9,3,2,3,2,1.0
21820,58983,1,1,4,1,5,43,61,5,44,43,125,4,7,1,1,1,2,3,1.0
21821,117135,2,1,2,1,16,504,135,16,576,49,2124,19,46,1,1,1,3,3,1.0
21822,82998,1,1,4,1,4,562,756,4,632,457,6145,4,4,1,1,1,4,3,0.0
21823,82432,1,1,1,5,7,240,30,7,242,232,356,1,8,1,1,1,4,2,1.0
21824,13494,2,1,3,3,13,34,246,13,34,103,410,3,45,1,1,1,3,3,0.0
21825,79995,1,1,3,3,5,358,45,5,358,363,782,9,35,1,3,2,3,3,1.0
21826,109953,1,1,3,3,12,462,67,12,268,201,710,5,5,1,1,1,3,2,0.0
21827,73198,2,1,1,3,22,73,23,25,356,332,3524,11,30,1,1,1,4,5,0.0
21828,29785,1,1,1,3,8,16,1591,8,16,16,4993,11,16,3,1,1,3,3,1.0
21829,25118,1,1,3,1,13,50,87,13,51,194,284,7,47,1,1,1,3,3,0.0
21830,11633,1,1,3,2,23,368,1390,22,391,360,4307,11,30,1,2,2,4,6,1.0
21831,114623,2,1,3,1,25,615,297,18,485,434,1272,5,5,1,3,2,4,6,1.0
21832,72267,2,1,4,1,3,78,49,3,76,6,519,27,83,1,4,2,3,2,1.0
21833,65723,1,1,2,3,14,513,1009,14,455,414,3217,6,6,1,3,2,2,2,1.0
21834,40322,1,1,3,3,4,132,130,4,129,125,168,1,24,1,1,1,6,2,0.0
21835,63713,1,1,3,1,4,385,38,4,379,353,1236,5,80,1,4,2,2,3,1.0
21836,108875,1,1,3,1,3,124,49,3,120,230,2688,9,21,1,1,1,4,2,1.0
21837,135090,2,1,3,3,13,310,59,13,172,367,894,2,2,1,4,2,3,3,1.0
21838,63129,1,1,3,3,3,442,1404,3,529,64,6568,1,1,1,1,1,4,2,1.0
21839,145770,1,1,3,3,13,419,59,13,331,311,1076,7,10,1,1,1,4,2,0.0
21840,108827,2,1,1,3,5,142,1245,5,139,135,3764,3,9,1,3,2,3,3,1.0
21841,15812,1,1,3,3,4,234,739,4,236,226,1858,4,4,1,1,1,3,5,1.0
21842,62746,2,1,3,7,15,45,132,15,192,186,171,1,8,1,1,1,4,2,0.0
21843,26741,2,1,1,3,5,299,461,5,298,282,3590,3,9,1,4,2,2,2,1.0
21844,10514,2,1,3,3,5,56,61,5,103,191,301,3,3,1,1,1,3,3,1.0
21845,76903,1,1,2,1,9,415,59,9,411,380,2286,1,24,1,4,2,4,2,1.0
21846,54395,1,1,1,4,4,576,219,4,569,404,4248,7,10,1,1,1,6,5,0.0
21847,108980,2,1,2,1,14,336,45,14,393,362,1108,1,24,9,1,1,3,2,1.0
21848,127580,1,1,3,3,3,3,67,3,167,3,4398,5,5,1,1,1,2,3,0.0
21849,102907,2,1,4,3,14,51,47,14,455,414,2867,26,119,1,3,2,7,2,1.0
21850,103713,1,1,3,3,4,37,178,4,37,37,1068,7,10,2,1,1,3,2,0.0
21851,88312,2,1,1,3,14,197,47,14,47,46,48,14,137,1,1,1,4,2,0.0
21852,124805,1,1,1,1,24,454,38,23,449,410,1133,5,80,1,1,1,2,3,0.0
21853,130205,2,1,1,4,8,205,16,8,502,33,2054,11,30,12,3,2,3,3,1.0
21854,41986,2,1,3,3,8,59,11,8,59,60,1425,9,13,1,4,2,3,3,0.0
21855,143381,2,1,1,3,24,128,36,23,124,121,159,3,19,1,1,1,3,2,0.0
21856,86393,2,1,3,3,3,69,3,3,68,4,5929,3,3,1,1,1,4,2,0.0
21857,59659,2,1,3,3,1,65,255,1,14,123,4109,4,7,1,1,1,6,2,0.0
21858,86543,1,1,3,4,6,8,629,6,8,8,1472,5,5,1,4,2,2,3,1.0
21859,5757,2,1,1,1,16,164,142,16,161,156,213,6,55,1,3,2,4,3,1.0
21860,84734,1,1,1,1,13,134,45,13,131,220,334,2,60,1,1,1,3,3,1.0
21861,57087,2,1,4,3,8,276,310,8,269,258,2308,3,9,1,1,1,2,3,1.0
21862,46689,1,1,4,1,5,406,98,5,435,399,119,1,8,1,1,1,3,5,1.0
21863,125266,1,1,4,3,8,90,288,8,88,87,1566,3,45,1,1,1,3,3,1.0
21864,12802,1,1,3,4,12,172,219,12,57,163,3203,3,9,1,1,1,3,3,1.0
21865,81501,2,1,3,4,8,276,896,8,269,258,5075,3,9,12,4,2,5,3,1.0
21866,143220,2,1,3,3,1,687,151,1,64,66,2934,4,4,15,1,1,4,2,1.0
21867,94730,1,1,3,1,4,143,1094,4,352,328,3207,7,62,9,2,2,3,5,1.0
21868,36128,1,1,3,1,30,618,54,30,617,286,2885,6,41,1,1,1,2,3,0.0
21869,103971,2,1,3,1,6,83,800,6,81,192,2908,18,37,1,1,1,2,3,1.0
21870,116110,1,1,3,3,12,23,156,12,23,23,3549,3,9,3,4,2,3,3,1.0
21871,129524,1,1,4,1,8,315,197,8,209,157,300,8,28,1,1,1,3,3,1.0
21872,4769,2,1,1,3,8,16,685,8,16,16,2639,9,130,1,1,1,3,3,1.0
21873,82286,1,1,1,3,1,72,255,1,198,72,2602,1,1,1,1,1,4,6,0.0
21874,5801,1,1,3,3,15,110,316,15,101,98,1620,1,54,1,1,1,3,3,1.0
21875,117089,2,1,1,1,11,328,135,11,464,417,1135,9,36,5,1,1,3,3,1.0
21876,126773,2,2,3,3,3,41,49,3,41,41,51,9,13,1,1,1,4,3,0.0
21877,148221,1,1,3,3,3,4,157,12,174,201,581,21,95,1,1,1,4,3,0.0
21878,132675,2,1,3,3,3,69,965,3,68,4,2655,12,17,1,1,1,4,2,0.0
21879,29724,2,1,4,1,13,50,684,13,51,365,1684,27,126,1,1,1,4,2,0.0
21880,42238,1,1,1,3,1,190,608,1,188,182,5287,1,1,1,1,1,5,2,0.0
21881,78841,1,1,3,3,5,58,737,5,58,59,1854,4,7,1,1,1,7,2,1.0
21882,127765,2,1,3,4,4,37,5,4,37,37,5,12,17,1,4,2,5,6,1.0
21883,143237,1,1,1,3,11,448,21,11,442,405,2553,8,28,1,3,2,4,3,1.0
21884,11662,2,1,3,3,17,54,135,17,230,65,2592,12,17,1,4,2,2,3,1.0
21885,130971,2,1,3,3,19,443,923,19,437,300,2512,11,30,1,1,1,6,5,1.0
21886,107728,1,1,4,3,5,171,67,5,39,162,223,7,47,1,1,1,4,2,1.0
21887,79111,1,1,3,4,4,5,140,4,544,476,5603,1,24,1,1,1,5,2,0.0
21888,46953,2,1,3,3,16,355,34,16,354,329,1875,3,9,6,1,1,2,3,0.0
21889,109806,1,1,1,1,17,408,135,17,404,372,851,1,59,1,4,2,3,3,1.0
21890,104666,1,1,3,3,8,94,1454,8,16,16,4509,7,47,1,1,1,4,3,0.0
21891,8150,2,1,3,3,9,177,61,9,177,168,1547,10,167,1,1,1,2,3,0.0
21892,112947,2,1,4,3,18,216,59,18,336,206,746,4,4,1,1,1,3,5,0.0
21893,94775,1,1,1,1,6,68,87,6,67,69,422,2,68,1,1,1,2,2,0.0
21894,58187,2,1,3,5,23,546,36,22,314,298,2818,3,9,1,4,2,7,3,1.0
21895,88299,1,1,4,3,22,138,136,25,135,341,2294,5,5,1,1,1,3,3,0.0
21896,44647,1,1,4,1,8,287,38,8,286,179,1812,5,48,1,1,1,2,3,1.0
21897,121266,2,1,3,3,3,9,1743,3,9,9,5598,3,39,1,1,1,4,2,0.0
21898,5544,1,1,2,3,8,91,472,8,89,275,1245,3,9,1,1,1,3,3,0.0
21899,145624,2,1,1,7,15,426,219,15,418,386,6180,10,143,1,1,1,2,3,1.0
21900,139890,1,1,2,3,17,591,74,17,581,470,2222,1,1,1,1,1,2,3,1.0
